what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1446352314807
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1446352314810
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1446352314811
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1446352314814
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1446352314816
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1446352314816
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1446352314830
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1446352314837
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1446352314837
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1446352314838
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1446352314838
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1446352314839
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1446352314839
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1446352314840
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1446352314841
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1446352314841
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1446352314842
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1446352314842
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1446352314843
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1446352314843
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1446352314844
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1446352314844
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1446352314845
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1446352314845
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1446352314846
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1446352314846
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1446352314847
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1446352314854
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1446352314854
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1446352314855
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1446352314855
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1446352314855
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1446352314856
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1446352314856
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1446352314857
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1446352314858
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1446352314858
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1446352314859
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1446352314859
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1446352314860
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1446352314861
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1446352314876
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1446352314877
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1446352314878
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1446352314878
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1446352314879
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1446352314880
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1446352314880
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1446352314881
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1446352314882
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1446352314883
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1446352314883
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1446352314884
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1446352314884
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1446352314887
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1446352314889
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1446352314889
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1446352314889
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1446352314890
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1446352314890
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1446352314891
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1446352314896
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1446352314901
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1446352314911
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1446352314940
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1446352314940
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1446352314941
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1446352314941
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1446352314941
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1446352314942
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1446352314942
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1446352314942
os,sysinfo,,,"win32",1446352314945
arch,sysinfo,,,"x86",1446352314945
ws,sysinfo,,,"win32",1446352314945
locale,sysinfo,,,"en_US",1446352314945
processors,sysinfo,,,"4",1446352314945
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1446352314945
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1446352314945
java.specification.name,sysinfo,,,"Java Platform API Specification",1446352314945
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1446352314945
java.specification.version,sysinfo,,,"1.6",1446352314945
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1446352314945
java.version,sysinfo,,,"1.6.0_23",1446352314945
java.vm.info,sysinfo,,,"mixed mode",1446352314945
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1446352314945
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1446352314945
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1446352314945
java.vm.specification.version,sysinfo,,,"1.0",1446352314945
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1446352314945
java.vm.version,sysinfo,,,"19.0-b09",1446352314945
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1446352315548
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1446352316247
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446352316334
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1446352316651
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1446352316659
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1446352316660
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1446352316661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446352316850
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1446352339329
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1446352339364
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1446352340504
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1446352341360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446352347060
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1446352351617
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446352351647
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446352351769
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1446352352143
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446352353228
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1446352353696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446352357197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446352359957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446352379830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446352383664
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446352386245
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446352387381
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1446352388998
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1446352389002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446352391232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446352393021
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1446352393485
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1446352393490
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446352395556
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1446352396032
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1446352396040
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, /cygdrive/d/FPGA/DE1/NIOS_II/tuyen_vga_v1/software/vga/vga.elf] return code: 4, 'other error'",1446352400542
error,log,,,"Downloading ELF Process failed",1446352400549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446352400595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446352409202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446352415492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446352759803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446352763719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446353044611
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446353045141
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446353055588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446353057881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446353060677
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1446353061130
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446353063061
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446353064200
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1446353064871
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446353064871
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, /cygdrive/d/FPGA/DE1/NIOS_II/tuyen_vga_v1/software/vga/vga.elf] return code: 4, 'other error'",1446353067917
error,log,,,"Downloading ELF Process failed",1446353067917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446353067948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446353207235
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446353208639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446353228022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446355630164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446355655593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446355722157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446355724528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356290401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356291978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356628239
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446356637367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356642768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356685850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356695339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356722137
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1446356723119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356723665
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446356725787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356726692
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446356726707
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, /cygdrive/d/FPGA/DE1/NIOS_II/tuyen_vga_v1/software/agv_v1/agv_v1.elf] return code: 4, 'other error'",1446356732080
error,log,,,"Downloading ELF Process failed",1446356732080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356732111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356868290
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446356868305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356870599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356870739
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1446356873549
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1446356873565
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1446356874735
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1446356874766
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1446356875749
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1446356876591
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446356877090
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1446356878011
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446356878494
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446356879461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356909593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356912511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356914648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356921393
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446356924637
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1446356924669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356927383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356928990
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1446356929317
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446356931269
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446356932268
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, /cygdrive/d/FPGA/DE1/NIOS_II/tuyen_vga_v1/software/agv_v1/agv_v1.elf] return code: 4, 'other error'",1446356935909
error,log,,,"Downloading ELF Process failed",1446356935909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356935940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356946702
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446356947939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356949639
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1446356952166
started,bundle,org.eclipse.core.databinding.property,1.4.0.I20110222-0800,"org.eclipse.core.databinding.property",1446356952182
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446356952307
started,bundle,org.eclipse.mylyn.wikitext.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.ui",1446356973824
started,bundle,org.eclipse.mylyn.wikitext.core,1.5.1.v20110720-0100,"org.eclipse.mylyn.wikitext.core",1446356973855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446356998590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1446356998606
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446357000072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446357002927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446357004596
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1446357004945
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446357006839
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446357007791
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, /cygdrive/d/FPGA/DE1/NIOS_II/tuyen_vga_v1/software/agv_v1/agv_v1.elf] return code: 4, 'other error'",1446357011476
error,log,,,"Downloading ELF Process failed",1446357011476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446357011508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446357016702
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446357019947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446357021216
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446357021247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446357041031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1446357041047
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446357041967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446357048176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446357184817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1446357187255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446357192309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446357665279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446357673953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446357688084
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1446357691285
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446357691675
